车牌号：鲁CF2927;发动机号：71041633;VIN码：GX030049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,发生时间,存储时间,转速(转/分),GPS车速(公里/时),GPS方向,GPS海拔,GPS经度,GPS纬度,GPS里程(公里),PTO开关,车辆加速限值状态,怠速油耗,发动机控制设备源地址,发动机扭矩模式,发动机油温,发动机制动控制设备,风扇驱动状态,负载百分比,环境温度,环境压力,机油压力,进气歧管温度,进气歧管压力,空调开关,空调压力风扇开关,冷却剂温度,离合器状态,里程(km),脉冲车速(km/h),扭矩,平均油耗,请求风扇转速,刹车状态 ,实际制动器扭矩百分比,瞬时油耗,巡航控制状态,巡航使用油耗,油耗,油门位置,制动器扭矩模式,驻车制动,总油耗
7378,2017/3/9 8:12,2017/3/9 8:13,920,38.3,东偏南40度,4.7,120.3065287,37.6701783,112575.37,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,51（%）,9.42(℃),100.0（kPa）,235.0（kPa）,37.0（℃）,12( kPa),0,,88.6（℃）,0,112575.3,40,31（%）,6.0( km/L),0.00(%),0,,15（L/h）,,0.0L,2.8( km/L),41.60(%),,,17100.425L
7379,2017/3/9 8:12,2017/3/9 8:13,760,38.8,东偏南40度,4.2,120.3062072,37.6703993,112575.32,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,10（%）,9.45(℃),100.0（kPa）,235.6（kPa）,37.0（℃）,0( kPa),0,,88.6（℃）,1,112575.2,40,26（%）,6.0( km/L),0.00(%),0,,0（L/h）,,0.0L,2.8( km/L),0.00(%),,,17100.4L
7380,2017/3/9 8:12,2017/3/9 8:13,600,39,东偏南40度,4,120.3061,37.670473,112575.3,,限制未激活,109.0L,0, 低怠速控制模式/无请求,101.0（℃）,,风扇关闭,10（%）,9.45(℃),100.0（kPa）,235.8（kPa）,37.0（℃）,0( kPa),0,,88.6（℃）,0,112575.2,41,4（%）,6.0( km/L),0.00(%),0,,0（L/h）,,0.0L,2.8( km/L),0.00(%),,,17100.392L
7381,2017/3/9 8:12,2017/3/9 8:13,580,42.3,东偏南41度,5,120.3059377,37.6705953,112575.3,,限制未激活,109.0L,0, 低怠速控制模式/无请求,101.0（℃）,,风扇关闭,10（%）,9.47(℃),100.0（kPa）,236.2（kPa）,37.0（℃）,0( kPa),0,,88.5（℃）,0,112575.2,41,5（%）,6.0( km/L),0.00(%),0,,0（L/h）,,0.0L,2.9( km/L),0.00(%),,,17100.375L
7382,2017/3/9 8:12,2017/3/9 8:13,580,47.3,东偏南41度,6.5,120.3056942,37.6707788,112575.3,,限制未激活,109.0L,0, 低怠速控制模式/无请求,101.0（℃）,,风扇关闭,7（%）,9.49(℃),100.0（kPa）,236.8（kPa）,37.0（℃）,6( kPa),0,,88.5（℃）,0,112575.2,42,5（%）,6.0( km/L),0.00(%),0,,2（L/h）,,0.0L,2.9( km/L),0.00(%),,,17100.35L
7383,2017/3/9 8:12,2017/3/9 8:12,620,48.7,东偏南42度,7,120.3054742,37.670933,112575.27,,限制未激活,109.0L,0, 低怠速控制模式/无请求,101.0（℃）,,风扇关闭,0（%）,9.51(℃),100.0（kPa）,237.2（kPa）,37.0（℃）,20( kPa),0,,88.5（℃）,0,112575.1,48,0（%）,6.0( km/L),0.00(%),1,,0（L/h）,,0.0L,3.0( km/L),0.00(%),,,17100.333L
7384,2017/3/9 8:12,2017/3/9 8:12,1120,48.3,东偏南42度,7,120.3053353,37.671026,112575.23,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,0（%）,9.52(℃),100.0（kPa）,237.4（kPa）,37.0（℃）,20( kPa),0,,88.4（℃）,0,112575.1,50,0（%）,6.0( km/L),0.00(%),0,,0（L/h）,,0.0L,3.0( km/L),0.00(%),,,17100.325L
7385,2017/3/9 8:12,2017/3/9 8:12,1160,47.3,东偏南42度,7,120.3049188,37.671305,112575.13,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,50（%）,9.54(℃),100.0（kPa）,238.0（kPa）,37.0（℃）,46( kPa),0,,88.4（℃）,0,112575.1,51,42（%）,6.0( km/L),0.00(%),0,,24（L/h）,,0.0L,2.9( km/L),48.00(%),,,17100.3L
7386,2017/3/9 8:12,2017/3/9 8:12,1160,46.7,东偏南49度,7.3,120.3046875,37.671466,112575.08,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,53（%）,9.55(℃),100.0（kPa）,238.4（kPa）,37.0（℃）,50( kPa),0,,88.4（℃）,0,112575.1,50,48（%）,6.0( km/L),0.00(%),0,,24（L/h）,,0.0L,2.8( km/L),50.00(%),,,17100.283L
7387,2017/3/9 8:12,2017/3/9 8:12,1140,46.3,东偏南49度,7.7,120.304595,37.671534,112575.07,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,56（%）,9.56(℃),100.0（kPa）,238.6（kPa）,37.0（℃）,50( kPa),0,,88.3（℃）,0,112575,49,48（%）,6.0( km/L),0.00(%),0,,24（L/h）,,0.0L,2.7( km/L),51.60(%),,,17100.275L
7388,2017/3/9 8:12,2017/3/9 8:12,1120,45.3,东偏南49度,8.7,120.3043175,37.671738,112575.02,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,59（%）,9.59(℃),100.0（kPa）,239.2（kPa）,37.0（℃）,52( kPa),0,,88.3（℃）,0,112575,49,51（%）,6.0( km/L),0.00(%),0,,29（L/h）,,0.0L,2.6( km/L),52.80(%),,,17100.25L
7389,2017/3/9 8:12,2017/3/9 8:12,1100,44.7,东偏南70度,8.5,120.3041417,37.6719147,112575,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,60（%）,9.6(℃),100.0（kPa）,239.6（kPa）,37.0（℃）,50( kPa),0,,88.3（℃）,0,112575,48,53（%）,6.0( km/L),0.00(%),0,,30（L/h）,,0.0L,2.5( km/L),54.40(%),,,17100.233L
7390,2017/3/9 8:12,2017/3/9 8:12,1080,44.3,东偏南70度,8,120.3040583,37.6720233,112575,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,61（%）,9.61(℃),100.0（kPa）,239.8（kPa）,37.0（℃）,50( kPa),0,,88.2（℃）,0,112575,47,53（%）,6.0( km/L),0.00(%),0,,24（L/h）,,0.0L,2.4( km/L),54.00(%),,,17100.225L
7391,2017/3/9 8:12,2017/3/9 8:12,1080,43.3,东偏南70度,6.5,120.3038083,37.6723493,112575,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,60（%）,9.63(℃),100.0（kPa）,240.4（kPa）,37.0（℃）,44( kPa),0,,88.2（℃）,0,112574.9,46,51（%）,6.0( km/L),0.00(%),0,,29（L/h）,,0.0L,2.3( km/L),52.80(%),,,17100.2L
7392,2017/3/9 8:12,2017/3/9 8:12,1060,43,东偏南70度,6,120.303725,37.672458,112575,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,60（%）,9.64(℃),100.0（kPa）,240.6（kPa）,37.0（℃）,44( kPa),0,,88.2（℃）,0,112574.9,46,51（%）,6.0( km/L),0.00(%),0,,26（L/h）,,0.0L,2.2( km/L),53.20(%),,,17100.192L
7393,2017/3/9 8:12,2017/3/9 8:12,1040,43,东偏南74度,6.7,120.3036633,37.6726313,112574.97,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,59（%）,9.66(℃),100.0（kPa）,241.0（kPa）,37.0（℃）,36( kPa),0,,88.1（℃）,0,112574.9,45,47（%）,6.0( km/L),0.00(%),0,,22（L/h）,,0.0L,2.1( km/L),51.60(%),,,17100.175L
7394,2017/3/9 8:12,2017/3/9 8:12,1020,43,东偏南74度,7.7,120.3035708,37.6728913,112574.92,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,0（%）,9.68(℃),100.0（kPa）,241.6（kPa）,37.0（℃）,26( kPa),0,,88.1（℃）,0,112574.9,44,26（%）,6.0( km/L),0.00(%),0,,16（L/h）,,0.0L,2.0( km/L),0.00(%),,,17100.15L
7395,2017/3/9 8:12,2017/3/9 8:12,1160,42.5,东偏南75度,7.8,120.3035058,37.6730802,112574.9,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,55（%）,9.7(℃),100.0（kPa）,242.0（kPa）,37.0（℃）,66( kPa),0,,88.1（℃）,1,112574.8,45,0（%）,6.0( km/L),0.00(%),0,,0（L/h）,,0.0L,1.9( km/L),52.80(%),,,17100.133L
7396,2017/3/9 8:12,2017/3/9 8:12,1320,42,东偏南75度,7.7,120.3034717,37.6731823,112574.9,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,55（%）,9.7(℃),100.0（kPa）,242.2（kPa）,37.0（℃）,66( kPa),0,,88.0（℃）,0,112574.8,45,48（%）,6.0( km/L),0.00(%),0,,31（L/h）,,0.0L,1.8( km/L),52.80(%),,,17100.125L
7397,2017/3/9 8:12,2017/3/9 8:12,1300,40.5,东偏南75度,7.2,120.3033692,37.6734888,112574.9,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,58（%）,9.72(℃),100.0（kPa）,242.8（kPa）,37.0（℃）,64( kPa),0,,88.0（℃）,0,112574.8,43,49（%）,6.0( km/L),0.00(%),0,,28（L/h）,,0.0L,1.7( km/L),54.40(%),,,17100.1L
7398,2017/3/9 8:12,2017/3/9 8:12,1260,39.3,东偏南75度,7.2,120.3033022,37.6736847,112574.87,,限制未激活,109.0L,0,油门踏板/驾驶请求,101.0（℃）,,风扇关闭,59（%）,9.71(℃),100.0（kPa）,243.2（kPa）,37.0（℃）,62( kPa),0,,87.9（℃）,0,112574.8,42,51（%）,6.0( km/L),0.00(%),0,,29（L/h）,,0.0L,1.6( km/L),54.40(%),,,17100.083L
7399,2017/3/9 8:12,2017/3/9 8:12,1220,38.7,东偏南75度,7.3,120.3032693,37.6737783,112574.83,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.9（℃）,,风扇关闭,59（%）,9.71(℃),100.0（kPa）,243.4（kPa）,37.0（℃）,62( kPa),0,,87.9（℃）,0,112574.7,41,51（%）,6.0( km/L),0.00(%),0,,29（L/h）,,0.0L,1.5( km/L),54.40(%),,,17100.075L
7400,2017/3/9 8:12,2017/3/9 8:12,1180,36.7,东偏南75度,7.8,120.3031708,37.6740593,112574.73,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.9（℃）,,风扇关闭,60（%）,9.7(℃),100.0（kPa）,244（kPa）,37（℃）,54( kPa),0,,87.8（℃）,0,112574.7,40,52（%）,6.0( km/L),0.00(%),0,,29（L/h）,,0.0L,1.4( km/L),54.80(%),,,17100.05L
7401,2017/3/9 8:12,2017/3/9 8:12,1140,35.5,东偏南74度,7.3,120.3031085,37.6742383,112574.7,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.8（℃）,,风扇关闭,60（%）,9.69(℃),100.0（kPa）,239.7（kPa）,37.0（℃）,52( kPa),0,,87.7（℃）,0,112574.7,39,52（%）,6.0( km/L),0.00(%),0,,24（L/h）,,0.0L,1.3( km/L),54.00(%),,,17100.033L
7402,2017/3/9 8:12,2017/3/9 8:12,1120,35,东偏南74度,6.7,120.303079,37.6743237,112574.7,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.8（℃）,,风扇关闭,62（%）,9.69(℃),100.0（kPa）,237.5（kPa）,36.9（℃）,52( kPa),0,,87.7（℃）,0,112574.7,38,52（%）,6.0( km/L),0.00(%),0,,24（L/h）,,0.0L,1.2( km/L),54.80(%),,,17100.025L
7403,2017/3/9 8:12,2017/3/9 8:12,1080,33.5,东偏南74度,4.7,120.3029905,37.6745797,112574.7,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.8（℃）,,风扇关闭,64（%）,9.68(℃),100.0（kPa）,231.0（kPa）,36.9（℃）,40( kPa),0,,87.6（℃）,0,112574.6,36,54（%）,6.0( km/L),0.00(%),0,,26（L/h）,,0.0L,1.1( km/L),55.60(%),,,17100.00L
7404,2017/3/9 8:12,2017/3/9 8:12,1040,32.3,东偏南74度,4.3,120.3029313,37.6747575,112574.68,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.8（℃）,,风扇关闭,63（%）,9.67(℃),100.0（kPa）,226.6（kPa）,36.9（℃）,20( kPa),0,,87.5（℃）,0,112574.6,35,49（%）,6.0( km/L),0.00(%),0,,22（L/h）,,0.0L,1.0( km/L),53.60(%),,,17100.0L
7405,2017/3/9 8:12,2017/3/9 8:12,1000,31.7,东偏南74度,4.7,120.3029017,37.67485,112574.67,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.7（℃）,,风扇关闭,15（%）,9.67(℃),100.0（kPa）,224.5（kPa）,36.8（℃）,20( kPa),0,,87.5（℃）,0,112574.6,34,49（%）,6.0( km/L),0.00(%),0,,22（L/h）,,0.0L,0.9( km/L),26.00(%),,,17100.0L
7406,2017/3/9 8:12,2017/3/9 8:12,1300,29.7,东偏南74度,5.7,120.3028127,37.6751275,112574.62,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.7（℃）,,风扇关闭,58（%）,9.66(℃),100.0（kPa）,218.0（kPa）,36.8（℃）,68( kPa),0,,87.4（℃）,0,112574.6,34,49（%）,6.0( km/L),0.00(%),0,,34（L/h）,,0.0L,0.8( km/L),54.80(%),,,17100.0L
7407,2017/3/9 8:12,2017/3/9 8:12,1240,29,东偏南74度,6,120.302783,37.67522,112574.6,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.7（℃）,,风扇关闭,62（%）,9.66(℃),100.0（kPa）,215.8（kPa）,36.8（℃）,68( kPa),0,,87.3（℃）,0,112574.6,32,54（%）,6.0( km/L),0.00(%),0,,31（L/h）,,0.0L,0.7( km/L),56.80(%),,,17100.0L
7408,2017/3/9 8:11,2017/3/9 8:12,1180,28,东偏南74度,6.7,120.302729,37.6753543,112574.57,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.6（℃）,,风扇关闭,67（%）,9.65(℃),100.0（kPa）,211.5（kPa）,36.7（℃）,66( kPa),0,,87.3（℃）,0,112574.5,31,58（%）,6.0( km/L),0.00(%),0,,30（L/h）,,0.0L,0.6( km/L),58.40(%),,,17100.0L
7409,2017/3/9 8:11,2017/3/9 8:12,1100,26.5,东偏南74度,7.7,120.302648,37.6755558,112574.52,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.6（℃）,,风扇关闭,67（%）,9.64(℃),100.0（kPa）,204.9（kPa）,36.7（℃）,30( kPa),0,,87.2（℃）,0,112574.5,29,59（%）,6.0( km/L),0.00(%),0,,27（L/h）,,0.0L,0.5( km/L),58.40(%),,,17100.0L
7410,2017/3/9 8:11,2017/3/9 8:11,1040,26,东偏南74度,8,120.302621,37.675623,112574.5,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.6（℃）,,风扇关闭,64（%）,9.64(℃),100.0（kPa）,202.8（kPa）,36.7（℃）,30( kPa),0,,87.1（℃）,0,112574.5,27,48（%）,6.0( km/L),0.00(%),0,,19（L/h）,,0.0L,0.4( km/L),54.40(%),,,17100.0L
7411,2017/3/9 8:11,2017/3/9 8:11,1080,24.3,南偏西3度,7,120.302601,37.6757223,112574.5,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.5（℃）,,风扇关闭,0（%）,9.63(℃),100.0（kPa）,198.4（kPa）,36.6（℃）,24( kPa),0,,87.1（℃）,1,112574.5,27,0（%）,6.0( km/L),0.00(%),0,,0（L/h）,,0.0L,0.3( km/L),0.40(%),,,17100.0L
7412,2017/3/9 8:11,2017/3/9 8:11,1240,21.8,南偏西3度,5.5,120.302571,37.6758713,112574.5,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.5（℃）,,风扇关闭,62（%）,9.62(℃),100.0（kPa）,191.9（kPa）,36.6（℃）,54( kPa),0,,87.0（℃）,0,112574.5,25,53（%）,6.0( km/L),0.00(%),0,,29（L/h）,,0.0L,0.2( km/L),55.60(%),,,17100.0L
7413,2017/3/9 8:11,2017/3/9 8:11,1140,20.2,东偏南82度,4.7,120.3025558,37.6759668,112574.5,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.5（℃）,,风扇关闭,63（%）,9.62(℃),100.0（kPa）,187.6（kPa）,36.6（℃）,42( kPa),0,,86.9（℃）,0,112574.5,23,53（%）,6.0( km/L),0.00(%),0,,30（L/h）,,0.0L,0.1( km/L),55.20(%),,,17100.0L
7414,2017/3/9 8:11,2017/3/9 8:11,1040,19.3,东偏南82度,4.3,120.3025507,37.6760127,112574.5,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.4（℃）,,风扇关闭,63（%）,9.61(℃),100.0（kPa）,185.4（kPa）,36.5（℃）,42( kPa),0,,86.9（℃）,0,112574.5,21,53（%）,6( km/L),0.00(%),0,,27（L/h）,,0.0L,0( km/L),55.20(%),,,17100.0L
7415,2017/3/9 8:11,2017/3/9 8:11,920,16.8,东偏南82度,3.3,120.3025352,37.6761502,112574.5,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.4（℃）,,风扇关闭,47（%）,9.6(℃),100.0（kPa）,178.9（kPa）,36.5（℃）,10( kPa),0,,86.8（℃）,0,112574.5,18,27（%）,6.0( km/L),0.00(%),0,,23（L/h）,,0.0L,0.1( km/L),38.00(%),,,17100.0L
7416,2017/3/9 8:11,2017/3/9 8:11,800,13.3,正北,3.2,120.3025255,37.6762485,112574.5,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.3（℃）,,风扇关闭,0（%）,9.6(℃),100.0（kPa）,174.6（kPa）,36.5（℃）,54( kPa),0,,86.7（℃）,1,112574.4,17,0（%）,6.0( km/L),0.00(%),0,,27（L/h）,,0.0L,0.1( km/L),0.00(%),,,17100.0L
7417,2017/3/9 8:11,2017/3/9 8:11,1380,10.7,正北,3.3,120.302521,37.676301,112574.5,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.3（℃）,,风扇关闭,0（%）,9.59(℃),100.0（kPa）,172.4（kPa）,36.4（℃）,54( kPa),0,,86.7（℃）,1,112574.4,17,0（%）,6.0( km/L),0.00(%),0,,27（L/h）,,0.0L,0.1( km/L),0.00(%),,,17100.0L
7418,2017/3/9 8:11,2017/3/9 8:11,1100,2.7,正北,3.8,120.3025075,37.6764585,112574.5,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.3（℃）,,风扇关闭,67（%）,9.58(℃),100.0（kPa）,165.9（kPa）,36.4（℃）,14( kPa),0,,86.6（℃）,0,112574.4,13,53（%）,6.0( km/L),0.00(%),0,,17（L/h）,,0.0L,0.2( km/L),54.00(%),,,17100.0L
7419,2017/3/9 8:11,2017/3/9 8:11,780,0,正北,4,120.302503,37.676511,112574.5,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.3（℃）,,风扇关闭,0（%）,9.58(℃),100.0（kPa）,163.7（kPa）,36.4（℃）,14( kPa),0,,86.5（℃）,1,112574.4,10,0（%）,6.0( km/L),0.00(%),0,,17（L/h）,,0.0L,0.2( km/L),9.20(%),,,17100.0L
7420,2017/3/9 8:11,2017/3/9 8:11,1240,0,正北,4,120.302503,37.676511,112574.47,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.2（℃）,,风扇关闭,46（%）,9.57(℃),100.0（kPa）,159.4（kPa）,36.3（℃）,20( kPa),0,,86.5（℃）,1,112574.4,10,39（%）,6.0( km/L),0.00(%),0,,0（L/h）,,0.0L,0.2( km/L),46.80(%),,,17100.0L
7421,2017/3/9 8:11,2017/3/9 8:11,840,0,正北,4,120.302503,37.676511,112574.42,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.2（℃）,,风扇关闭,80（%）,9.57(℃),100.0（kPa）,152.9（kPa）,36.3（℃）,4( kPa),0,,86.4（℃）,0,112574.4,5,46（%）,6.0( km/L),0.00(%),0,,9（L/h）,,0.0L,0.3( km/L),46.00(%),,,17100.0L
7422,2017/3/9 8:11,2017/3/9 8:11,640,0,正北,4,120.302503,37.676511,112574.4,,限制未激活,109.0L,0,油门踏板/驾驶请求,100.2（℃）,,风扇关闭,33（%）,9.56(℃),100.0（kPa）,150.7（kPa）,36.3（℃）,4( kPa),0,,86.3（℃）,1,112574.4,1,18（%）,6.0( km/L),0.00(%),0,,9（L/h）,,0.0L,0.3( km/L),21.60(%),,,17100.0L
7423,2017/3/9 8:11,2017/3/9 8:11,540,0,东偏南89度,4,120.302502,37.67652,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.1（℃）,,风扇关闭,21（%）,9.56(℃),100.0（kPa）,146.4（kPa）,36.2（℃）,2( kPa),0,,86.3（℃）,1,112574.4,0,16（%）,6.0( km/L),0.00(%),0,,3（L/h）,,0.0L,0.3( km/L),12.40(%),,,17100.0L
7424,2017/3/9 8:11,2017/3/9 8:11,580,0,东偏南89度,4,120.3025005,37.6765335,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.1（℃）,,风扇关闭,9（%）,9.55(℃),100.0（kPa）,139.9（kPa）,36.2（℃）,0( kPa),0,,86.2（℃）,1,112574.4,0,5（%）,6.0( km/L),0.00(%),0,,1（L/h）,,0.0L,0.4( km/L),1.60(%),,,17100.0L
7425,2017/3/9 8:11,2017/3/9 8:11,600,0,东偏南89度,4,120.3025,37.676538,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.1（℃）,,风扇关闭,8（%）,9.54(℃),100.0（kPa）,137.7（kPa）,36.2（℃）,0( kPa),0,,86.1（℃）,1,112574.4,1,5（%）,6.0( km/L),0.00(%),0,,1（L/h）,,0.0L,0.4( km/L),0.00(%),,,17100.0L
7426,2017/3/9 8:11,2017/3/9 8:11,600,4,东偏南82度,4,120.3024977,37.676574,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,8（%）,9.54(℃),100.0（kPa）,133.4（kPa）,36.1（℃）,0( kPa),0,,86.1（℃）,1,112574.4,4,5（%）,6.0( km/L),0.00(%),1,,1（L/h）,,0.0L,0.4( km/L),0.00(%),,,17100.0L
7427,2017/3/9 8:11,2017/3/9 8:11,580,10,东偏南82度,4,120.3024942,37.676628,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,8（%）,9.54(℃),100.0（kPa）,126.8（kPa）,36.1（℃）,0( kPa),0,,86.0（℃）,0,112574.4,9,5（%）,6.0( km/L),0.00(%),1,,1（L/h）,,0.0L,0.5( km/L),0.00(%),,,17100.0L
7428,2017/3/9 8:11,2017/3/9 8:11,600,12.2,东偏南85度,4,120.3024893,37.6766792,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,9（%）,9.55(℃),100.0（kPa）,122.5（kPa）,36.1（℃）,0( kPa),0,,86.0（℃）,0,112574.4,12,5（%）,6.0( km/L),0.00(%),0,,1（L/h）,,0.0L,0.5( km/L),0.00(%),,,17100.0L
7429,2017/3/9 8:11,2017/3/9 8:11,580,12.3,东偏南85度,4,120.3024857,37.6767123,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,9（%）,9.55(℃),100.0（kPa）,120.3（kPa）,36.0（℃）,0( kPa),0,,85.9（℃）,0,112574.4,13,5（%）,6.0( km/L),0.00(%),0,,1（L/h）,,0.0L,0.5( km/L),0.00(%),,,17100.0L
7430,2017/3/9 8:11,2017/3/9 8:11,580,12.8,东偏南85度,4,120.3024747,37.6768118,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,8（%）,9.57(℃),100.0（kPa）,118.2（kPa）,36.0（℃）,0( kPa),0,,85.9（℃）,0,112574.4,13,5（%）,6.0( km/L),0.00(%),0,,1（L/h）,,0.0L,0.6( km/L),0.00(%),,,17100.0L
7431,2017/3/9 8:11,2017/3/9 8:11,600,17,正南,4.3,120.3024693,37.6769068,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,9（%）,9.58(℃),100.0（kPa）,122.6（kPa）,35.9（℃）,0( kPa),0,,85.8（℃）,0,112574.4,14,4（%）,6.0( km/L),0.00(%),0,,1（L/h）,,0.0L,0.6( km/L),0.00(%),,,17100.0L
7432,2017/3/9 8:11,2017/3/9 8:11,600,21,正南,4.7,120.3024677,37.6769687,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,9（%）,9.59(℃),100.0（kPa）,124.8（kPa）,35.8（℃）,0( kPa),0,,85.8（℃）,0,112574.4,14,5（%）,6.0( km/L),0.00(%),0,,1（L/h）,,0.0L,0.6( km/L),0.00(%),,,17100.0L
7433,2017/3/9 8:11,2017/3/9 8:11,580,33,正南,5.7,120.3024627,37.6771542,112574.4,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,9（%）,9.61(℃),100.0（kPa）,131.4（kPa）,35.6（℃）,0( kPa),0,,85.8（℃）,0,112574.4,19,5（%）,6.0( km/L),0.00(%),1,,1（L/h）,,0.0L,0.7( km/L),0.00(%),,,17099.992L
7434,2017/3/9 8:11,2017/3/9 8:11,600,39,南偏西1度,6.3,120.302463,37.6773068,112574.38,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,8（%）,9.62(℃),100.0（kPa）,135.8（kPa）,35.5（℃）,0( kPa),0,,85.8（℃）,0,112574.3,28,5（%）,6.0( km/L),0.00(%),1,,1（L/h）,,0.0L,0.7( km/L),0.00(%),,,17099.975L
7435,2017/3/9 8:11,2017/3/9 8:11,600,41,南偏西1度,6.7,120.302465,37.6773977,112574.37,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,9（%）,9.62(℃),100.0（kPa）,138.0（kPa）,35.5（℃）,0( kPa),0,,85.7（℃）,0,112574.3,37,5（%）,6.0( km/L),0.00(%),1,,1（L/h）,,0.0L,0.7( km/L),0.00(%),,,17099.966L
7436,2017/3/9 8:11,2017/3/9 8:11,600,47,南偏西1度,7.7,120.302471,37.6776702,112574.32,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,7（%）,9.64(℃),100.0（kPa）,144.6（kPa）,35.4（℃）,0( kPa),0,,85.7（℃）,0,112574.3,44,5（%）,6.0( km/L),0.00(%),1,,0（L/h）,,0.0L,0.8( km/L),0.00(%),,,17099.941L
7437,2017/3/9 8:11,2017/3/9 8:11,580,49,南偏西1度,8,120.302473,37.677761,112574.3,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,6（%）,9.65(℃),100.0（kPa）,146.8（kPa）,35.3（℃）,0( kPa),0,,85.7（℃）,0,112574.3,49,6（%）,6.0( km/L),0.00(%),1,,0（L/h）,,0.0L,0.8( km/L),0.00(%),,,17099.932L
7438,2017/3/9 8:10,2017/3/9 8:11,580,49.7,正南,7,120.3024887,37.6780107,112574.3,,限制未激活,109.0L,0, 低怠速控制模式/无请求,100.0（℃）,,风扇关闭,8（%）,9.66(℃),100.0（kPa）,151.2（kPa）,35.2（℃）,0( kPa),0,,85.6（℃）,0,112574.2,51,5（%）,6.0( km/L),0.00(%),,,0（L/h）,,0.0L,0.8( km/L),0.00(%),,,17099.915L
